908;0;51006
908;0;50008
908;0;48293
908;0;50688
908;0;51379
908;0;52349
908;0;51927
908;0;51176
908;0;51473
908;0;51482
908;0;51134
908;0;52603
908;0;52130
908;0;52233
908;0;52148
908;0;50661
908;0;47844
908;0;50158
908;0;51166
908;0;50196
908;0;52126
908;0;51787
908;0;52367
908;0;52123
908;0;50611
908;0;48830
908;0;51417
908;0;52239
908;0;50123
908;0;49165
908;0;49147
908;0;49811
908;0;49136
908;0;50185
908;0;50105
908;0;49752
908;0;51436
908;0;50624
908;0;50407
908;0;49899
908;0;51543
908;0;51737
908;0;52047
908;0;51239
908;0;52071
908;0;51417
908;0;51921
908;0;51875
908;0;49799
908;0;50230
908;0;52283
908;0;52392
908;0;51285
908;0;51963
908;0;52648
908;0;52576
908;0;52824
908;0;52598
908;0;52657
908;0;52592
908;0;52615
908;0;52641
908;0;52790
908;0;52960
908;0;52686
908;0;52465
908;0;52785
908;0;52397
908;0;52625
908;0;48673
908;0;45227
804;0;48618
908;0;47311
908;0;45334
908;0;45235
908;0;45278
908;0;45975
908;0;45859
908;0;46264
908;0;51812
908;0;50448
908;0;50271
908;0;49974
908;0;50294
908;0;50251
908;0;50119
908;0;49878
908;0;49979
908;0;50337
908;0;50762
908;0;50204
908;0;49876
908;0;49671
908;0;49615
908;0;50174
908;0;49601
908;0;49876
908;0;49731
908;0;49777
908;0;49449
;;;140m44s
