88;0;2882
88;0;2925
88;0;2929
88;0;2969
88;0;2929
88;0;2917
88;0;2967
88;0;2972
88;0;2970
88;0;2964
88;0;2831
88;0;2927
88;0;2971
88;0;2928
88;0;2965
88;0;2979
88;0;2968
88;0;2982
88;0;2976
88;0;2978
88;0;2974
88;0;2972
88;0;2974
88;0;2969
88;0;2964
88;0;2967
88;0;2965
88;0;2970
88;0;2878
88;0;2878
88;0;2924
88;0;2916
88;0;2965
88;0;2835
88;0;2872
88;0;2831
88;0;2883
88;0;2836
88;0;2878
88;0;2783
88;0;2869
88;0;2889
88;0;2920
88;0;2924
88;0;2924
88;0;2925
88;0;2881
88;0;2876
88;0;2882
88;0;2925
88;0;2874
88;0;2877
88;0;2925
88;0;2876
88;0;2874
88;0;2831
88;0;2924
88;0;2921
88;0;2877
88;0;2875
88;0;2926
88;0;2832
88;0;2878
88;0;2884
88;0;2877
88;0;2881
88;0;2877
88;0;2886
88;0;2872
88;0;2919
88;0;2929
88;0;2922
88;0;2879
88;0;2882
88;0;2881
88;0;2880
88;0;2877
88;0;2917
88;0;2832
88;0;2925
88;0;2886
88;0;2882
88;0;2829
88;0;2828
88;0;2926
88;0;2973
88;0;2874
88;0;2879
88;0;2887
88;0;2871
88;0;2784
88;0;2837
88;0;2835
88;0;2690
88;0;2790
88;0;2837
88;0;2784
88;0;2871
88;0;2878
88;0;2828
5m55s
