700;0;19573
700;0;18331
596;0;19951
700;0;20446
596;0;19512
492;0;23313
596;0;20731
700;0;19916
492;0;24154
492;0;23844
596;0;21175
492;0;20958
596;0;21423
492;0;21297
492;0;21377
596;0;20911
700;0;23398
492;0;23115
492;0;21742
596;0;20274
596;0;19505
492;0;22536
596;0;17775
596;0;24312
284;0;27855
284;0;25405
596;0;20921
596;0;25300
492;0;22411
596;0;22350
596;0;21878
700;0;22984
596;0;20987
700;0;21376
388;0;24697
700;0;22713
284;0;24163
596;0;19972
700;0;23657
492;0;28799
596;0;20902
596;0;21103
492;0;23039
284;0;23883
388;0;20589
492;0;20548
388;0;23689
492;0;21745
388;0;21634
596;0;23850
492;0;21636
492;0;22819
596;0;21347
700;0;22195
492;0;19199
492;0;22432
700;0;20708
596;0;19554
596;0;20854
492;0;20198
804;0;19169
492;0;25069
492;0;24850
700;0;22072
596;0;23563
492;0;24100
596;0;21653
492;0;24989
492;0;21274
700;0;22373
596;0;19083
388;0;23672
492;0;22847
492;0;20574
492;0;24410
596;0;20051
700;0;19578
388;0;22481
492;0;19630
596;0;20103
700;0;19165
492;0;22132
388;0;23836
492;0;22455
388;0;27154
908;0;17119
388;0;24063
492;0;23418
700;0;23083
492;0;23617
492;0;20589
492;0;25830
492;0;22288
388;0;25279
596;0;20530
388;0;24643
284;0;27293
492;0;23107
492;0;23057
596;0;23463
;;;143m7s
