-60;0;15567
-60;0;15466
-60;0;16566
-60;0;17441
-60;0;15907
-60;0;15750
-60;0;15290
-60;0;15850
-60;0;15100
-60;0;17649
-60;0;16962
-60;0;14971
-60;0;16541
-60;0;15495
-60;0;16885
-60;0;18679
-60;0;16428
-60;0;15745
-60;0;12880
-60;0;14284
-60;0;17725
-60;0;15312
-60;0;16395
-60;0;16932
-60;0;9848
-60;0;15913
-60;0;13933
-60;0;17712
-60;0;14765
-60;0;15014
-60;0;16550
-60;0;9517
-60;0;16583
-60;0;14474
-60;0;16471
-60;0;16249
-60;0;17040
-60;0;15111
-60;0;16273
-60;0;13977
-60;0;14089
-60;0;16574
-60;0;10488
-60;0;16742
-60;0;17739
-60;0;16320
-60;0;15862
-60;0;15510
-60;0;15702
-60;0;13984
-60;0;15861
-60;0;15584
-60;0;15236
-60;0;9661
-60;0;14670
-60;0;16666
-60;0;15404
-60;0;14965
-60;0;13272
-60;0;15933
-60;0;17121
-60;0;15390
-60;0;16582
-60;0;10268
-60;0;15202
-60;0;15401
-60;0;16819
-60;0;16948
-60;0;15201
-60;0;14959
-60;0;10543
-60;0;18263
-60;0;16354
-60;0;15396
-60;0;15229
-60;0;14540
-60;0;14836
-60;0;17206
-60;0;14693
-60;0;15844
-60;0;16366
-60;0;14979
-60;0;15141
-60;0;16790
-60;0;15092
-60;0;15580
-60;0;15187
-60;0;17300
-60;0;16647
-60;0;15828
-60;0;15973
-60;0;15208
-60;0;16860
-60;0;16387
-60;0;18216
-60;0;15328
-60;0;15479
-60;0;9600
-60;0;16284
-60;0;16637
;;;202m38s
